dataset,taxaID,locus,gene,essentiality,pmid,Ref_db
110,7227,FBgn0031309,Tfb4,NE,,flybase
110,7227,FBgn0031310,Vps29,NE,,flybase
110,7227,FBgn0031312,Tango14,C,,flybase
110,7227,FBgn0031314,IntS14,C,,flybase
110,7227,FBgn0031315,CG14341,NE,,flybase
110,7227,FBgn0031317,Charon,C,,flybase
110,7227,FBgn0031318,CG4887,NE,,flybase
110,7227,FBgn0031319,CG4896,NE,,flybase
110,7227,FBgn0031320,CG5126,NE,,flybase
110,7227,FBgn0031321,Tgt,NE,,flybase
110,7227,FBgn0031322,CG5001,NE,,flybase
110,7227,FBgn0031323,CG5139,NE,,flybase
110,7227,FBgn0031324,CG14342,NE,,flybase
110,7227,FBgn0031327,CG5397,NE,,flybase
110,7227,FBgn0031331,CG5440,NE,,flybase
110,7227,FBgn0031333,CG5561,NE,,flybase
110,7227,FBgn0031335,CG5565,NE,,flybase
110,7227,FBgn0031337,CG14346,NE,,flybase
110,7227,FBgn0031343,CG18131,NE,,flybase
110,7227,FBgn0031344,CG7420,C,,flybase
110,7227,FBgn0031345,CG18132,NE,,flybase
110,7227,FBgn0031347,CG10869,NE,,flybase
110,7227,FBgn0031351,CG14352,NE,,flybase
110,7227,FBgn0031356,CG17660,NE,,flybase
110,7227,FBgn0031357,mRpL48,C,,flybase
110,7227,FBgn0031359,Rim2,NE,,flybase
110,7227,FBgn0031360,CG31937,NE,,flybase
110,7227,FBgn0031364,CG17648,NE,,flybase
110,7227,FBgn0031365,CG17650,NE,,flybase
110,7227,FBgn0031367,c-cup,NE,,flybase
110,7227,FBgn0031372,CG7295,NE,,flybase
110,7227,FBgn0031373,CG15358,NE,,flybase
110,7227,FBgn0031374,Wdr62,C,,flybase
110,7227,FBgn0031375,erm,C,,flybase
110,7227,FBgn0031378,CG15362,NE,,flybase
110,7227,FBgn0031379,CG7289,NE,,flybase
110,7227,FBgn0031381,Npc2a,NE,,flybase
110,7227,FBgn0031384,CG4238,NE,,flybase
110,7227,FBgn0031388,CG12674,NE,,flybase
110,7227,FBgn0031389,CG4259,NE,,flybase
110,7227,FBgn0031390,tho2,C,,flybase
110,7227,FBgn0031391,CG11723,NE,,flybase
110,7227,FBgn0031392,AIF,C,,flybase
110,7227,FBgn0031393,CG15382,NE,,flybase
110,7227,FBgn0031397,CG15385,NE,,flybase
110,7227,FBgn0031398,CG10880,NE,,flybase
110,7227,FBgn0031399,mio,NE,,flybase
110,7227,FBgn0031401,papi,NE,,flybase
110,7227,FBgn0031403,CG15387,C,,flybase
110,7227,FBgn0031406,Send1,NE,,flybase
110,7227,FBgn0031407,CG4270,NE,,flybase
110,7227,FBgn0031409,CG4271,NE,,flybase
110,7227,FBgn0031410,CG17237,NE,,flybase
110,7227,FBgn0031412,CG16995,NE,,flybase
110,7227,FBgn0031413,CG9967,NE,,flybase
110,7227,FBgn0031414,eys,NE,,flybase
110,7227,FBgn0031417,CG3597,NE,,flybase
110,7227,FBgn0031418,CG3609,NE,,flybase
110,7227,FBgn0031419,CG15390,C,,flybase
110,7227,FBgn0031420,Atxn7,E,,flybase
110,7227,FBgn0031422,PIG-Wa,NE,,flybase
110,7227,FBgn0031423,CG3557,NE,,flybase
110,7227,FBgn0031424,VGlut,C,,flybase
110,7227,FBgn0031426,CG18641,C,,flybase
110,7227,FBgn0031428,CG9886,NE,,flybase
110,7227,FBgn0031431,CG3515,NE,,flybase
110,7227,FBgn0031432,Cyp309a1,C,,flybase
110,7227,FBgn0031434,insv,NE,,flybase
110,7227,FBgn0031435,Elba2,NE,,flybase
110,7227,FBgn0031436,ND-B17.2,NE,,flybase
110,7227,FBgn0031437,Arpc5,C,,flybase
110,7227,FBgn0031440,CG15395,NE,,flybase
110,7227,FBgn0031441,CG9962,NE,,flybase
110,7227,FBgn0031442,Prosbeta4R1,NE,,flybase
110,7227,FBgn0031443,Prosbeta4R2,NE,,flybase
110,7227,FBgn0031444,CG9879,NE,,flybase
110,7227,FBgn0031446,CG15398,C,,flybase
110,7227,FBgn0031449,CG31689,NE,,flybase
110,7227,FBgn0031450,Hrs,C,,flybase
110,7227,FBgn0031451,CG9961,NE,,flybase
110,7227,FBgn0031452,Cwc25,C,,flybase
110,7227,FBgn0031453,Bacc,NE,,flybase
110,7227,FBgn0031456,Tnpo-SR,C,,flybase
110,7227,FBgn0031457,CG3077,NE,,flybase
110,7227,FBgn0031458,aph-1,C,,flybase
110,7227,FBgn0031460,CG15399,NE,,flybase
110,7227,FBgn0031461,daw,C,,flybase
110,7227,FBgn0031462,CG2964,NE,,flybase
110,7227,FBgn0031463,G6P,NE,,flybase
110,7227,FBgn0031465,CG3123,NE,,flybase
110,7227,FBgn0031466,CG3119,NE,,flybase
110,7227,FBgn0031467,Cpr23B,NE,,flybase
110,7227,FBgn0031468,CG2975,NE,,flybase
110,7227,FBgn0031469,CG18558,NE,,flybase
110,7227,FBgn0031470,CG18557,NE,,flybase
110,7227,FBgn0031471,CG3117,NE,,flybase
110,7227,FBgn0031472,CG2983,NE,,flybase
110,7227,FBgn0031473,CG3104,NE,,flybase
110,7227,FBgn0031474,CG2991,NE,,flybase
110,7227,FBgn0031476,CG8813,C,,flybase
110,7227,FBgn0031478,CG8814,NE,,flybase
110,7227,FBgn0031479,Prx6005,C,,flybase
110,7227,FBgn0031483,CG9641,NE,,flybase
110,7227,FBgn0031484,CG3165,NE,,flybase
110,7227,FBgn0031485,CG9643,NE,,flybase
110,7227,FBgn0031488,CG17265,E,,flybase
110,7227,FBgn0031489,CG17224,NE,,flybase
110,7227,FBgn0031490,CG17264,C,,flybase
110,7227,FBgn0031491,alpha4GT1,NE,,flybase
110,7227,FBgn0031492,CG3542,C,,flybase
110,7227,FBgn0031493,Sf3b2,E,,flybase
110,7227,FBgn0031494,CG17219,NE,,flybase
110,7227,FBgn0031495,GABPI,C,,flybase
110,7227,FBgn0031496,CG17258,NE,,flybase
110,7227,FBgn0031500,CG17221,C,,flybase
110,7227,FBgn0031504,CG15403,NE,,flybase
110,7227,FBgn0031505,ND-B14.5B,C,,flybase
110,7227,FBgn0031512,CG15404,NE,,flybase
110,7227,FBgn0031513,CG3347,NE,,flybase
110,7227,FBgn0031514,OtopLb,NE,,flybase
110,7227,FBgn0031515,CG9664,C,,flybase
110,7227,FBgn0031516,CG9663,NE,,flybase
110,7227,FBgn0031517,CG15406,NE,,flybase
110,7227,FBgn0031518,CG3277,NE,,flybase
110,7227,FBgn0031519,Fign,NE,,flybase
110,7227,FBgn0031520,CG8837,C,,flybase
110,7227,FBgn0031522,CG3285,NE,,flybase
110,7227,FBgn0031523,CG15408,NE,,flybase
110,7227,FBgn0031526,CG8838,C,,flybase
110,7227,FBgn0031528,CG15412,NE,,flybase
110,7227,FBgn0031529,CG9662,NE,,flybase
110,7227,FBgn0031530,Pgant2,C,,flybase
110,7227,FBgn0031531,CG8840,NE,,flybase
110,7227,FBgn0031533,CG2772,NE,,flybase
110,7227,FBgn0031534,Snx1,NE,,flybase
110,7227,FBgn0031535,CG12795,C,,flybase
110,7227,FBgn0031536,Cog3,C,,flybase
110,7227,FBgn0031538,CG3246,E,,flybase
110,7227,FBgn0031540,Pif1,NE,,flybase
110,7227,FBgn0031542,CG15414,NE,,flybase
110,7227,FBgn0031544,CG17593,NE,,flybase
110,7227,FBgn0031545,CG3213,NE,,flybase
110,7227,FBgn0031546,CG8851,C,,flybase
110,7227,FBgn0031547,Sr-CIV,NE,,flybase
110,7227,FBgn0031548,CG8852,NE,,flybase
110,7227,FBgn0031550,IFT57,NE,,flybase
110,7227,FBgn0031554,CG15418,NE,,flybase
110,7227,FBgn0031558,CG16704,NE,,flybase
110,7227,FBgn0031559,CG3513,NE,,flybase
110,7227,FBgn0031560,CG16713,NE,,flybase
110,7227,FBgn0031561,IM33,NE,,flybase
110,7227,FBgn0031562,CG3604,C,,flybase
110,7227,FBgn0031563,CG10031,NE,,flybase
110,7227,FBgn0031564,CG2816,NE,,flybase
110,7227,FBgn0031566,CG2818,NE,,flybase
110,7227,FBgn0031568,CG10019,NE,,flybase
110,7227,FBgn0031571,bark,C,,flybase
110,7227,FBgn0031573,CG3407,NE,,flybase
110,7227,FBgn0031574,TTLL4B,C,,flybase
110,7227,FBgn0031575,Cep97,NE,,flybase
110,7227,FBgn0031579,CG15422,NE,,flybase
110,7227,FBgn0031580,CG15423,NE,,flybase
110,7227,FBgn0031585,CG2955,NE,,flybase
110,7227,FBgn0031589,Naprt,NE,,flybase
110,7227,FBgn0031590,CG3702,C,,flybase
110,7227,FBgn0031592,Art2,NE,,flybase
110,7227,FBgn0031596,CG15429,C,,flybase
110,7227,FBgn0031597,CG17612,NE,,flybase
110,7227,FBgn0031598,Vps53,NE,,flybase
110,7227,FBgn0031600,CG3652,NE,,flybase
110,7227,FBgn0031601,Dim1,C,,flybase
110,7227,FBgn0031602,CG15431,NE,,flybase
110,7227,FBgn0031603,CG15432,C,,flybase
110,7227,FBgn0031604,Elp3,C,,flybase
110,7227,FBgn0031606,CG15439,C,,flybase
110,7227,FBgn0031608,CG15435,NE,,flybase
110,7227,FBgn0031609,CG15443,NE,,flybase
110,7227,FBgn0031610,CG15436,NE,,flybase
110,7227,FBgn0031611,FIG4,C,,flybase
110,7227,FBgn0031613,HP6,C,,flybase
110,7227,FBgn0031617,CG15635,NE,,flybase
110,7227,FBgn0031619,CG3355,NE,,flybase
110,7227,FBgn0031620,CG11929,NE,,flybase
110,7227,FBgn0031621,Elba3,NE,,flybase
110,7227,FBgn0031622,CG3251,NE,,flybase
110,7227,FBgn0031626,CG15631,NE,,flybase
110,7227,FBgn0031627,fipi,C,,flybase
110,7227,FBgn0031628,CG3294,NE,,flybase
110,7227,FBgn0031629,Clect27,C,,flybase
110,7227,FBgn0031630,CG15629,NE,,flybase
110,7227,FBgn0031631,CG3225,NE,,flybase
110,7227,FBgn0031632,CG15628,NE,,flybase
110,7227,FBgn0031633,Fnta,NE,,flybase
110,7227,FBgn0031634,Ir25a,NE,,flybase
110,7227,FBgn0031635,tank,C,,flybase
110,7227,FBgn0031636,CG12194,NE,,flybase
110,7227,FBgn0031637,mxt,NE,,flybase
110,7227,FBgn0031638,CG11927,NE,,flybase
110,7227,FBgn0031639,mRpS2,C,,flybase
110,7227,FBgn0031640,Mon1,NE,,flybase
110,7227,FBgn0031643,CG3008,NE,,flybase
110,7227,FBgn0031644,CG15625,NE,,flybase
110,7227,FBgn0031645,CG3036,NE,,flybase
110,7227,FBgn0031646,snsl,C,,flybase
110,7227,FBgn0031649,hoe2,NE,,flybase
110,7227,FBgn0031651,mRpL24,C,,flybase
110,7227,FBgn0031652,jet,NE,,flybase
110,7227,FBgn0031653,Jon25Biii,NE,,flybase
110,7227,FBgn0031654,Jon25Bii,C,,flybase
110,7227,FBgn0031655,Marcal1,C,,flybase
110,7227,FBgn0031657,CG3756,NE,,flybase
110,7227,FBgn0031659,CG14043,NE,,flybase
110,7227,FBgn0031660,mRpL28,C,,flybase
110,7227,FBgn0031661,Gmd,C,,flybase
110,7227,FBgn0031662,CG3792,NE,,flybase
110,7227,FBgn0031663,CG8891,NE,,flybase
110,7227,FBgn0031664,CG8892,NE,,flybase
110,7227,FBgn0031668,CG31917,NE,,flybase
110,7227,FBgn0031673,CG31650,C,,flybase
110,7227,FBgn0031675,CG9121,NE,,flybase
110,7227,FBgn0031676,senju,NE,,flybase
110,7227,FBgn0031677,CG14036,NE,,flybase
110,7227,FBgn0031678,Nepl3,NE,,flybase
110,7227,FBgn0031681,Pgant5,C,,flybase
110,7227,FBgn0031682,CG5828,NE,,flybase
110,7227,FBgn0031683,CG4230,NE,,flybase
110,7227,FBgn0031684,ND-13A,C,,flybase
110,7227,FBgn0031688,Cyp28d2,NE,,flybase
110,7227,FBgn0031689,Cyp28d1,NE,,flybase
110,7227,FBgn0031690,CG7742,NE,,flybase
110,7227,FBgn0031692,TpnC25D,NE,,flybase
110,7227,FBgn0031694,Cyp4ac2,NE,,flybase
110,7227,FBgn0031695,Cyp4ac3,C,,flybase
110,7227,FBgn0031696,Bub1,C,,flybase
110,7227,FBgn0031697,CG14024,NE,,flybase
110,7227,FBgn0031698,Ncoa6,NE,,flybase
110,7227,FBgn0031700,CG14022,NE,,flybase
110,7227,FBgn0031701,TotM,NE,,flybase
110,7227,FBgn0031702,fusl,NE,,flybase
110,7227,FBgn0031707,CG14020,NE,,flybase
110,7227,FBgn0031708,CG7382,NE,,flybase
110,7227,FBgn0031710,Vps52,C,,flybase
110,7227,FBgn0031711,CG6907,NE,,flybase
110,7227,FBgn0031713,Coq6,NE,,flybase
110,7227,FBgn0031715,tomb,NE,,flybase
110,7227,FBgn0031716,CG14015,NE,,flybase
110,7227,FBgn0031718,CG14014,NE,,flybase
110,7227,FBgn0031719,CG18269,NE,,flybase
110,7227,FBgn0031720,CG14013,NE,,flybase
110,7227,FBgn0031722,CG14011,NE,,flybase
110,7227,FBgn0031723,CG7251,NE,,flybase
110,7227,FBgn0031728,Hsp60C,NE,,flybase
110,7227,FBgn0031729,CG12511,NE,,flybase
110,7227,FBgn0031731,CG14007,C,,flybase
110,7227,FBgn0031732,CG11149,C,,flybase
110,7227,FBgn0031733,CG14006,NE,,flybase
110,7227,FBgn0031734,CG11147,C,,flybase
110,7227,FBgn0031735,CG11029,NE,,flybase
110,7227,FBgn0031736,CG11030,C,,flybase
110,7227,FBgn0031737,obst-E,E,,flybase
110,7227,FBgn0031738,CG9171,NE,,flybase
110,7227,FBgn0031739,CG14005,NE,,flybase
110,7227,FBgn0031740,CG7239,C,,flybase
110,7227,FBgn0031741,CG11034,NE,,flybase
110,7227,FBgn0031745,rau,C,,flybase
110,7227,FBgn0031746,CG9029,NE,,flybase
110,7227,FBgn0031747,CG9021,NE,,flybase
110,7227,FBgn0031749,CG14000,NE,,flybase
110,7227,FBgn0031751,CG9016,NE,,flybase
110,7227,FBgn0031752,CG9044,NE,,flybase
110,7227,FBgn0031753,CG13999,NE,,flybase
110,7227,FBgn0031756,CG13992,NE,,flybase
110,7227,FBgn0031757,Ucp4C,NE,,flybase
110,7227,FBgn0031758,Ucp4B,NE,,flybase
110,7227,FBgn0031759,lid,C,,flybase
110,7227,FBgn0031760,Tsp26A,NE,,flybase
110,7227,FBgn0031762,CG9098,E,,flybase
110,7227,FBgn0031763,CG13996,NE,,flybase
110,7227,FBgn0031765,CG9109,C,,flybase
110,7227,FBgn0031766,CG9117,NE,,flybase
110,7227,FBgn0031769,CG9135,NE,,flybase
110,7227,FBgn0031770,CG13995,NE,,flybase
110,7227,FBgn0031771,ND-51,C,,flybase
110,7227,FBgn0031772,CG13994,C,,flybase
110,7227,FBgn0031773,Fbw5,NE,,flybase
110,7227,FBgn0031774,CG9147,NE,,flybase
110,7227,FBgn0031775,CG9150,NE,,flybase
110,7227,FBgn0031776,Pfdn1,C,,flybase
110,7227,FBgn0031777,CG9154,NE,,flybase
110,7227,FBgn0031778,lncRNA:CR9162,NE,,flybase
110,7227,FBgn0031779,CG9175,NE,,flybase
110,7227,FBgn0031782,WDR79,NE,,flybase
110,7227,FBgn0031784,CG9222,NE,,flybase
110,7227,FBgn0031785,CG13991,NE,,flybase
110,7227,FBgn0031786,CG13989,NE,,flybase
110,7227,FBgn0031791,AANATL2,NE,,flybase
110,7227,FBgn0031792,CG13983,NE,,flybase
110,7227,FBgn0031799,Pez,C,,flybase
110,7227,FBgn0031800,CG9497,NE,,flybase
110,7227,FBgn0031801,CG9498,NE,,flybase
110,7227,FBgn0031802,ppk7,C,,flybase
110,7227,FBgn0031803,ppk14,NE,,flybase
110,7227,FBgn0031805,Nepl4,NE,,flybase
110,7227,FBgn0031808,Nepl5,NE,,flybase
110,7227,FBgn0031813,CG9527,NE,,flybase
110,7227,FBgn0031814,retm,NE,,flybase
110,7227,FBgn0031815,frj,NE,,flybase
110,7227,FBgn0031818,CG9536,NE,,flybase
110,7227,FBgn0031820,Daxx,C,,flybase
110,7227,FBgn0031821,KFase,NE,,flybase
110,7227,FBgn0031822,Phf5a,C,,flybase
110,7227,FBgn0031826,CG9550,C,,flybase
110,7227,FBgn0031829,IFT52,NE,,flybase
110,7227,FBgn0031830,COX5B,C,,flybase
110,7227,FBgn0031831,COX5BL,C,,flybase
110,7227,FBgn0031832,CG9596,NE,,flybase
110,7227,FBgn0031834,CG13766,NE,,flybase
110,7227,FBgn0031835,CG11319,NE,,flybase
110,7227,FBgn0031836,CG11050,NE,,flybase
110,7227,FBgn0031837,DIP-iota,NE,,flybase
110,7227,FBgn0031842,Tango1,C,,flybase
110,7227,FBgn0031844,CG13771,C,,flybase
110,7227,FBgn0031848,Nse1,NE,,flybase
110,7227,FBgn0031850,Tsp,C,,flybase
110,7227,FBgn0031851,Aatf,C,,flybase
110,7227,FBgn0031853,TTLL3B,C,,flybase
110,7227,FBgn0031854,TTLL3A,NE,,flybase
110,7227,FBgn0031855,meng,C,,flybase
110,7227,FBgn0031856,CG11322,NE,,flybase
110,7227,FBgn0031857,LUBEL,NE,,flybase
110,7227,FBgn0031858,CG17378,C,,flybase
110,7227,FBgn0031860,CG11236,NE,,flybase
110,7227,FBgn0031861,CG17375,NE,,flybase
110,7227,FBgn0031865,Nha1,NE,,flybase
110,7227,FBgn0031866,Nlg2,NE,,flybase
110,7227,FBgn0031868,Rat1,C,,flybase
110,7227,FBgn0031869,CG18304,C,,flybase
110,7227,FBgn0031871,Fgop2,C,,flybase
110,7227,FBgn0031872,ihog,NE,,flybase
110,7227,FBgn0031873,Gas41,NE,,flybase
110,7227,FBgn0031874,CG13775,NE,,flybase
110,7227,FBgn0031875,CG3430,NE,,flybase
110,7227,FBgn0031876,Atac1,NE,,flybase
110,7227,FBgn0031877,Hmgcl,NE,,flybase
110,7227,FBgn0031879,uif,C,,flybase
110,7227,FBgn0031881,MME1,NE,,flybase
110,7227,FBgn0031882,Rab30,NE,,flybase
110,7227,FBgn0031883,Caper,NE,,flybase
110,7227,FBgn0031885,Mnn1,C,,flybase
110,7227,FBgn0031886,Nuf2,C,,flybase
110,7227,FBgn0031887,Ugt307A1,NE,,flybase
110,7227,FBgn0031888,Pvf2,C,,flybase
110,7227,FBgn0031893,MICU1,C,,flybase
110,7227,FBgn0031894,CG4496,NE,,flybase
110,7227,FBgn0031895,CG4497,NE,,flybase
110,7227,FBgn0031896,CG4502,NE,,flybase
110,7227,FBgn0031897,CG13784,NE,,flybase
110,7227,FBgn0031900,CG13786,NE,,flybase
110,7227,FBgn0031902,Wnt6,NE,,flybase
110,7227,FBgn0031904,CG5149,NE,,flybase
110,7227,FBgn0031905,gudu,NE,,flybase
110,7227,FBgn0031906,CG5160,C,,flybase
110,7227,FBgn0031908,CG5177,C,,flybase
110,7227,FBgn0031909,CG5181,NE,,flybase
110,7227,FBgn0031910,CG15818,NE,,flybase
110,7227,FBgn0031913,CG5958,NE,,flybase
110,7227,FBgn0031914,CG5973,C,,flybase
110,7227,FBgn0031918,CG6055,NE,,flybase
110,7227,FBgn0031920,CG6441,NE,,flybase
110,7227,FBgn0031925,Cyp4d21,NE,,flybase
110,7227,FBgn0031929,CG18585,NE,,flybase
110,7227,FBgn0031930,CG7025,NE,,flybase
110,7227,FBgn0031935,CG13793,NE,,flybase
110,7227,FBgn0031936,CG13794,NE,,flybase
110,7227,FBgn0031937,CG13795,NE,,flybase
110,7227,FBgn0031939,CG13796,NE,,flybase
110,7227,FBgn0031940,CG7214,NE,,flybase
110,7227,FBgn0031941,ATPsynGL,NE,,flybase
110,7227,FBgn0031942,CG7203,C,,flybase
110,7227,FBgn0031945,CG7191,NE,,flybase
110,7227,FBgn0031947,CG7154,NE,,flybase
110,7227,FBgn0031948,CG7149,NE,,flybase
110,7227,FBgn0031950,Herp,NE,,flybase
110,7227,FBgn0031951,r2d2,C,,flybase
110,7227,FBgn0031952,cdc14,C,,flybase
110,7227,FBgn0031954,CG14537,NE,,flybase
110,7227,FBgn0031957,TwdlE,NE,,flybase
110,7227,FBgn0031959,spz3,C,,flybase
110,7227,FBgn0031961,CG7102,NE,,flybase
110,7227,FBgn0031968,CG7231,C,,flybase
110,7227,FBgn0031969,pes,NE,,flybase
110,7227,FBgn0031970,CG7227,NE,,flybase
110,7227,FBgn0031971,Sirup,NE,,flybase
110,7227,FBgn0031972,Wwox,NE,,flybase
110,7227,FBgn0031973,Spn28Dc,C,,flybase
110,7227,FBgn0031974,CG12560,NE,,flybase
110,7227,FBgn0031975,Tg,C,,flybase
110,7227,FBgn0031976,CG7367,NE,,flybase
110,7227,FBgn0031977,baf,E,,flybase
110,7227,FBgn0031979,CCDC53,C,,flybase
110,7227,FBgn0031980,RpL36A,E,,flybase
110,7227,FBgn0031981,Megf8,C,,flybase
110,7227,FBgn0031985,mon2,NE,,flybase
110,7227,FBgn0031987,CG12375,NE,,flybase
110,7227,FBgn0031988,CG8668,C,,flybase
110,7227,FBgn0031990,PAPLA1,C,,flybase
110,7227,FBgn0031992,Acbp1,NE,,flybase
110,7227,FBgn0031995,CG8475,NE,,flybase
110,7227,FBgn0031997,PGAP5,C,,flybase
110,7227,FBgn0031998,SLC5A11,NE,,flybase
110,7227,FBgn0031999,CG8419,NE,,flybase
110,7227,FBgn0032000,CG8372,NE,,flybase
110,7227,FBgn0032001,CG8360,NE,,flybase
110,7227,FBgn0032002,CG8353,NE,,flybase
110,7227,FBgn0032003,CG8349,NE,,flybase
110,7227,FBgn0032004,CG8292,NE,,flybase
110,7227,FBgn0032005,Snx6,C,,flybase
110,7227,FBgn0032006,Pvr,C,,flybase
110,7227,FBgn0032010,CG8086,C,,flybase
110,7227,FBgn0032013,Scgalpha,C,,flybase
110,7227,FBgn0032014,CG7840,NE,,flybase
110,7227,FBgn0032015,Ostgamma,C,,flybase
110,7227,FBgn0032016,Mettl14,C,,flybase
110,7227,FBgn0032017,CG7810,NE,,flybase
110,7227,FBgn0032018,CG7806,NE,,flybase
110,7227,FBgn0032020,strat,NE,,flybase
110,7227,FBgn0032021,CG7781,NE,,flybase
110,7227,FBgn0032022,CG14275,NE,,flybase
110,7227,FBgn0032023,CG14274,NE,,flybase
110,7227,FBgn0032024,CG14273,NE,,flybase
110,7227,FBgn0032025,CG7778,NE,,flybase
110,7227,FBgn0032026,CG7627,NE,,flybase
110,7227,FBgn0032029,CG17292,NE,,flybase
110,7227,FBgn0032030,Wdr82,C,,flybase
110,7227,FBgn0032031,CG13390,NE,,flybase
110,7227,FBgn0032032,CG17294,NE,,flybase
110,7227,FBgn0032034,Rcd4,C,,flybase
110,7227,FBgn0032036,CG13384,NE,,flybase
110,7227,FBgn0032039,CG13385,C,,flybase
110,7227,FBgn0032040,CG13386,NE,,flybase
110,7227,FBgn0032042,CG13398,NE,,flybase
110,7227,FBgn0032047,CG13088,NE,,flybase
110,7227,FBgn0032048,Dh31,NE,,flybase
110,7227,FBgn0032049,Bace,C,,flybase
110,7227,FBgn0032050,CG13096,C,,flybase
110,7227,FBgn0032051,CG13097,C,,flybase
110,7227,FBgn0032052,PIG-U,NE,,flybase
110,7227,FBgn0032053,mRpL51,NE,,flybase
110,7227,FBgn0032054,Uba4,NE,,flybase
110,7227,FBgn0032055,CG13091,NE,,flybase
110,7227,FBgn0032057,CG9287,NE,,flybase
110,7227,FBgn0032058,CG9289,NE,,flybase
110,7227,FBgn0032059,PrBP,C,,flybase
110,7227,FBgn0032061,CG9314,NE,,flybase
110,7227,FBgn0032065,CG12438,NE,,flybase
110,7227,FBgn0032066,LManIII,NE,,flybase
110,7227,FBgn0032067,LManIV,NE,,flybase
110,7227,FBgn0032068,LManV,NE,,flybase
110,7227,FBgn0032069,LManVI,NE,,flybase
110,7227,FBgn0032072,CG9483,NE,,flybase
110,7227,FBgn0032074,Tsp29Fa,NE,,flybase
110,7227,FBgn0032075,Tsp29Fb,C,,flybase
110,7227,FBgn0032076,Argl,NE,,flybase
110,7227,FBgn0032077,CG9515,NE,,flybase
110,7227,FBgn0032078,C1GalTA,C,,flybase
110,7227,FBgn0032079,CG31886,NE,,flybase
110,7227,FBgn0032082,CG18088,NE,,flybase
110,7227,FBgn0032083,CG9541,NE,,flybase
110,7227,FBgn0032084,CG13101,C,,flybase
110,7227,FBgn0032085,CG9555,NE,,flybase
110,7227,FBgn0032086,CG17906,NE,,flybase
110,7227,FBgn0032087,CG9568,NE,,flybase
110,7227,FBgn0032088,CG13102,NE,,flybase
110,7227,FBgn0032089,Rcd-1r,NE,,flybase
110,7227,FBgn0032090,CG9582,NE,,flybase
110,7227,FBgn0032094,CG12439,NE,,flybase
110,7227,FBgn0032095,Toll-4,NE,,flybase
110,7227,FBgn0032096,Or30a,NE,,flybase
110,7227,FBgn0032100,CG13108,NE,,flybase
110,7227,FBgn0032101,CG9586,NE,,flybase
110,7227,FBgn0032104,aust,NE,,flybase
110,7227,FBgn0032105,borr,C,,flybase
110,7227,FBgn0032109,CG17005,NE,,flybase
110,7227,FBgn0032110,CG3748,NE,,flybase
110,7227,FBgn0032111,CG13110,NE,,flybase
110,7227,FBgn0032115,CG4438,C,,flybase
110,7227,FBgn0032116,Mco1,NE,,flybase
110,7227,FBgn0032117,FucTB,C,,flybase
110,7227,FBgn0032119,CG3769,NE,,flybase
110,7227,FBgn0032120,CG33298,NE,,flybase
110,7227,FBgn0032122,CG31883,NE,,flybase
110,7227,FBgn0032123,Oatp30B,NE,,flybase
110,7227,FBgn0032124,CG17855,NE,,flybase
110,7227,FBgn0032125,Cpr30B,C,,flybase
110,7227,FBgn0032126,CG13113,NE,,flybase
110,7227,FBgn0032127,CG13114,NE,,flybase
110,7227,FBgn0032129,jp,C,,flybase
110,7227,FBgn0032130,brwl,NE,,flybase
110,7227,FBgn0032131,CG3841,NE,,flybase
110,7227,FBgn0032132,CG4382,NE,,flybase
110,7227,FBgn0032135,GlcAT-S,NE,,flybase
110,7227,FBgn0032136,Apoltp,E,,flybase
110,7227,FBgn0032138,CG4364,C,,flybase
110,7227,FBgn0032139,CG13116,NE,,flybase
110,7227,FBgn0032140,CG13117,NE,,flybase
110,7227,FBgn0032143,CG4017,NE,,flybase
110,7227,FBgn0032144,CG17633,C,,flybase
110,7227,FBgn0032147,IP3K1,C,,flybase
110,7227,FBgn0032149,CG4036,NE,,flybase
110,7227,FBgn0032150,CG13123,NE,,flybase
110,7227,FBgn0032151,nAChRalpha6,C,,flybase
110,7227,FBgn0032153,CG4537,NE,,flybase
110,7227,FBgn0032154,mtDNA-helicase,C,,flybase
110,7227,FBgn0032156,CG13124,C,,flybase
110,7227,FBgn0032157,Etl1,NE,,flybase
110,7227,FBgn0032160,CG4598,NE,,flybase
110,7227,FBgn0032161,CG4594,NE,,flybase
110,7227,FBgn0032162,CG4592,NE,,flybase
110,7227,FBgn0032163,TbCMF46,NE,,flybase
110,7227,FBgn0032166,CG4619,NE,,flybase
110,7227,FBgn0032167,CG5853,C,,flybase
110,7227,FBgn0032169,CG4709,NE,,flybase
110,7227,FBgn0032170,CG4658,NE,,flybase
110,7227,FBgn0032171,CG5846,NE,,flybase
110,7227,FBgn0032172,CG5850,NE,,flybase
110,7227,FBgn0032175,CG13131,NE,,flybase
110,7227,FBgn0032176,CG13127,NE,,flybase
110,7227,FBgn0032178,Spn31A,NE,,flybase
110,7227,FBgn0032181,CG13133,NE,,flybase
110,7227,FBgn0032184,CG13135,NE,,flybase
110,7227,FBgn0032187,CG4839,NE,,flybase
110,7227,FBgn0032188,CG13137,NE,,flybase
110,7227,FBgn0032191,CG5734,NE,,flybase
110,7227,FBgn0032192,CG5731,NE,,flybase
110,7227,FBgn0032193,CG5727,NE,,flybase
110,7227,FBgn0032194,CG4901,C,,flybase
110,7227,FBgn0032195,CG4908,C,,flybase
110,7227,FBgn0032196,CG5708,NE,,flybase
